Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,AccountLength,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,PaymentMethod,Monthly Charge,ServiceUsage,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
5985-BEHZK,Female,78,No,Yes,Yes,No,0,United States,California,Santa Ana,92705,33.766004,-117.786763,44117,Q3,Yes,1,72,Offer A,Yes,27.79,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,105,7578.05,0,0,2000.88,9578.93,5,Stayed,No,56,6423,,
9279-CJEOJ,Female,77,No,Yes,No,No,0,United States,California,Anaheim,92801,33.844983,-117.952151,60553,Q3,No,0,21,,Yes,37.4,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,0,0,785.4,2810.5,4,Stayed,Yes,47,5691,,
8029-XYPWT,Male,72,No,Yes,Yes,No,0,United States,California,Anaheim,92806,33.83796,-117.870494,34398,Q3,Yes,1,71,Offer A,Yes,46.82,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0,0,3324.22,11340.82,4,Stayed,No,53,4438,,
6646-JPPHA,Female,76,No,Yes,No,No,0,United States,California,Fullerton,92832,33.868316,-117.929029,24502,Q3,No,0,14,,Yes,48.01,No,Yes,Fiber Optic,2,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,78.85,1043.8,0,50,672.14,1765.94,3,Stayed,Yes,44,5327,,
7658-UYUQS,Male,71,No,Yes,Yes,No,0,United States,California,Fullerton,92835,33.902211,-117.914922,21157,Q3,No,0,21,,Yes,22.3,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55,1857.25,0,0,468.3,2325.55,5,Stayed,Yes,67,5318,,
8746-BFOAJ,Male,79,No,Yes,No,No,0,United States,California,Garden Grove,92845,33.782955,-118.026456,15878,Q3,No,0,21,,Yes,23.23,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,429.55,0,0,487.83,917.38,4,Stayed,Yes,62,5766,,
8023-QHAIO,Female,72,No,Yes,Yes,No,0,United States,California,Corona,92882,33.819385,-117.600213,60294,Q3,Yes,7,56,Offer B,Yes,27.56,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0,120,1543.36,5939.11,3,Stayed,No,66,6035,,
8133-ANHHJ,Female,77,No,Yes,No,No,0,United States,California,Ventura,93003,34.279221,-119.221437,46894,Q3,No,0,49,Offer B,Yes,36.47,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,103,5166.2,0,0,1787.03,6953.23,4,Stayed,No,75,5023,,
1707-HABPF,Female,65,No,Yes,No,No,0,United States,California,Santa Barbara,93103,34.438581,-119.685368,20893,Q3,No,0,46,Offer B,Yes,11.93,No,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.3,4126.35,0,0,548.78,4675.13,4,Stayed,No,43,3191,,
6847-KJLTS,Female,72,No,Yes,Yes,No,0,United States,California,Frazier Park,93225,34.827662,-118.999073,4498,Q3,Yes,8,58,Offer B,Yes,47.34,Yes,Yes,Fiber Optic,28,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,5749.8,0,0,2745.72,8495.52,5,Stayed,No,64,4005,,
4619-EVPHY,Female,65,No,Yes,Yes,No,0,United States,California,Lamont,93241,35.245035,-118.905553,15364,Q3,Yes,2,20,,Yes,38.85,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91,1859.5,0,0,777,2636.5,5,Stayed,Yes,57,3748,,
4462-CYWMH,Male,65,No,Yes,Yes,No,0,United States,California,Lindsay,93247,36.205465,-119.085807,15508,Q3,Yes,7,62,Offer B,Yes,27.49,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,5629.55,0,0,1704.38,7333.93,3,Stayed,No,67,4981,,
9334-GWGOW,Male,68,No,Yes,Yes,No,0,United States,California,Mc Kittrick,93251,35.38381,-119.730885,302,Q3,Yes,2,7,,Yes,6.81,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,485.25,0,0,47.67,532.92,4,Stayed,Yes,44,2259,,
4291-HYEBC,Female,76,No,Yes,Yes,Yes,3,United States,California,Weldon,93283,35.55647,-118.244914,1935,Q3,Yes,2,28,,No,0,No,Yes,DSL,21,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,39.1,1096.6,0,0,0,1096.6,3,Stayed,Yes,59,2305,,
1576-PFZIW,Male,70,No,Yes,Yes,No,0,United States,California,Bakersfield,93301,35.383937,-119.020428,12963,Q3,Yes,2,70,Offer A,Yes,14.48,No,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,0,0,1013.6,8525.5,4,Stayed,No,34,5866,,
0147-ESWWR,Female,73,No,Yes,Yes,No,0,United States,California,Atascadero,93422,35.453912,-120.69461,29539,Q3,Yes,9,39,,Yes,20.15,Yes,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0,0,785.85,4735,4,Stayed,No,77,3172,,
1217-VASWC,Male,77,No,Yes,Yes,No,0,United States,California,Avila Beach,93424,35.186644,-120.728305,812,Q3,Yes,10,43,Offer B,Yes,37.09,No,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,4304,0,0,1594.87,5898.87,4,Stayed,No,65,4499,,
2522-WLNSF,Female,74,No,Yes,Yes,No,0,United States,California,Los Olivos,93441,34.70434,-120.02609,1317,Q3,Yes,2,34,,Yes,12.33,No,Yes,Cable,23,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.2,2106.3,0,0,419.22,2525.52,4,Stayed,No,34,2225,,
5327-XOKKY,Male,79,No,Yes,Yes,No,0,United States,California,Santa Maria,93458,34.95934,-120.490081,43684,Q3,Yes,7,72,Offer A,Yes,11.26,Yes,Yes,Cable,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.45,5329,0,0,810.72,6139.72,3,Stayed,No,29,5540,,
3312-ZWLGF,Male,69,No,Yes,Yes,No,0,United States,California,Acton,93510,34.501452,-118.207862,7831,Q3,No,0,29,,Yes,10.55,Yes,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2414.55,0,0,305.95,2720.5,5,Stayed,Yes,21,3172,,
0795-XCCTE,Male,80,No,Yes,No,No,0,United States,California,Bishop,93514,37.04584,-118.397236,13309,Q3,No,0,72,Offer A,Yes,26.01,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,1809.35,0,0,1872.72,3682.07,3,Stayed,No,51,6141,,
7072-MBHEV,Female,77,No,Yes,Yes,Yes,2,United States,California,Edwards,93523,34.966777,-117.961179,7685,Q3,Yes,8,11,,Yes,17.66,Yes,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,0,0,194.26,1059.11,5,Stayed,Yes,50,2333,,
8050-DVOJX,Male,67,No,Yes,No,No,0,United States,California,Keeler,93530,36.560498,-117.962461,71,Q3,No,0,49,Offer B,Yes,43.19,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,4060.9,0,0,2116.31,6177.21,4,Stayed,No,69,4537,,
8169-SAEJD,Male,79,No,Yes,Yes,No,0,United States,California,Lancaster,93535,34.712708,-117.889656,57794,Q3,Yes,10,69,Offer A,No,0,No,Yes,DSL,12,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.55,3952.65,0,40,0,3992.65,3,Stayed,No,28,4162,,
1580-BMCMR,Male,66,No,Yes,No,No,0,United States,California,Tehachapi,93561,35.073777,-118.652112,25805,Q3,No,0,19,,Yes,29.8,No,Yes,Fiber Optic,16,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,0,0,566.2,2203.5,3,Stayed,Yes,70,4447,,
4199-QHJNM,Male,72,No,Yes,Yes,No,0,United States,California,Bass Lake,93604,37.458367,-119.345011,613,Q3,Yes,9,67,Offer A,Yes,48.68,Yes,Yes,Fiber Optic,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,0,0,3261.56,10251.26,3,Stayed,No,52,5869,,
5135-GRQJV,Male,75,No,Yes,Yes,No,0,United States,California,Cantua Creek,93608,36.488056,-120.407691,1766,Q3,Yes,4,72,Offer A,Yes,5.6,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8331.95,0,0,403.2,8735.15,3,Stayed,No,47,6051,,
2384-OVPSA,Female,65,No,Yes,No,No,0,United States,California,Caruthers,93609,36.5276,-119.865999,5446,Q3,No,0,38,,Yes,4.09,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,0,0,155.42,891.32,3,Stayed,No,71,4947,,
1371-WEPDS,Male,71,No,Yes,Yes,No,0,United States,California,Chowchilla,93610,37.100948,-120.270136,19391,Q3,Yes,8,40,,Yes,28.56,No,Yes,DSL,18,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,55.8,2283.3,0,50,1142.4,3475.7,3,Stayed,No,78,3587,,
3349-ANQNH,Female,70,No,Yes,No,No,0,United States,California,Del Rey,93616,36.657462,-119.595293,1965,Q3,No,0,59,,Yes,24.27,Yes,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5890,0,0,1431.93,7321.93,5,Stayed,No,50,5513,,
5937-EORGB,Male,79,No,Yes,Yes,No,0,United States,California,Five Points,93624,36.397745,-120.119911,1852,Q3,Yes,9,15,,Yes,22.83,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0,0,342.45,1734.7,4,Stayed,Yes,61,2394,,
5539-HIVAK,Female,79,No,Yes,Yes,No,0,United States,California,Friant,93626,37.027663,-119.69056,1125,Q3,Yes,8,28,,Yes,25.57,Yes,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,25.7,734.6,0,0,715.96,1450.56,4,Stayed,Yes,80,3136,,
4583-PARNH,Male,66,No,Yes,Yes,No,0,United States,California,Kerman,93630,36.727418,-120.123526,14062,Q3,Yes,1,16,,Yes,15.44,No,Yes,Fiber Optic,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,1540.05,0,0,247.04,1787.09,5,Stayed,Yes,46,4045,,
1421-HCERK,Male,75,No,Yes,Yes,No,0,United States,California,Lakeshore,93634,37.290606,-119.216328,52,Q3,Yes,6,30,,Yes,33.48,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3181.8,0,0,1004.4,4186.2,5,Stayed,Yes,54,2455,,
0716-BQNDX,Male,77,No,Yes,No,No,0,United States,California,Madera,93637,36.902954,-120.194274,28434,Q3,No,0,57,,Yes,2.21,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.75,5625.55,0,0,125.97,5751.52,3,Stayed,No,75,4276,,
1162-ECVII,Male,66,No,Yes,Yes,No,0,United States,California,Fresno,93704,36.799648,-119.801247,26580,Q3,Yes,1,72,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.75,7932.5,0,140,1349.28,9421.78,4,Stayed,No,53,4265,,
8695-ARGXZ,Male,66,No,Yes,Yes,No,0,United States,California,Fresno,93722,36.78979,-119.929894,60889,Q3,Yes,1,34,,Yes,2.07,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,0,0,70.38,2495.78,5,Stayed,No,22,5381,,
1697-NVVGY,Male,71,No,Yes,Yes,No,0,United States,California,Fresno,93728,36.757345,-119.818274,16346,Q3,Yes,1,19,,Yes,30.44,No,Yes,DSL,26,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,0,0,578.36,1864.41,4,Stayed,Yes,22,4533,,
9112-WSNPU,Female,65,No,Yes,No,No,0,United States,California,Monterey,93940,36.362741,-121.869685,32857,Q3,No,0,35,,Yes,16.91,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,2419,0,0,591.85,3010.85,4,Stayed,No,45,5873,,
4976-LNFVV,Male,65,No,Yes,Yes,No,0,United States,California,Daly City,94015,37.680844,-122.48131,63337,Q3,Yes,6,19,,No,0,No,Yes,DSL,14,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0,0,0,577.15,5,Stayed,Yes,20,4615,,
2077-MPJQO,Male,80,No,Yes,Yes,No,0,United States,California,Menlo Park,94025,37.449551,-122.183762,39062,Q3,Yes,2,7,,Yes,21.37,Yes,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,533.05,0,0,149.59,682.64,4,Stayed,Yes,41,3533,,
1480-IVEVR,Male,76,No,Yes,Yes,No,0,United States,California,Montara,94037,37.540582,-122.509594,2346,Q3,Yes,2,35,,Yes,4.16,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,0,0,145.6,2960.85,3,Stayed,No,60,2300,,
4118-CEVPF,Female,74,No,Yes,No,No,0,United States,California,Redwood City,94062,37.410567,-122.297152,25569,Q3,No,0,35,,Yes,32.92,Yes,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,110.8,3836.3,0,110,1152.2,5098.5,3,Stayed,No,35,2125,,
2428-HYUNX,Male,74,No,Yes,Yes,No,0,United States,California,San Francisco,94109,37.794487,-122.42227,56330,Q3,Yes,4,44,,Yes,1.89,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.35,847.25,0,0,83.16,930.41,5,Stayed,No,42,4975,,
9693-XMUOB,Male,65,No,Yes,Yes,No,0,United States,California,Palo Alto,94304,37.386978,-122.177746,1723,Q3,Yes,4,59,,No,0,No,Yes,Cable,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2997.45,0,0,0,2997.45,4,Stayed,No,27,5546,,
1635-NZATJ,Male,80,No,Yes,Yes,No,0,United States,California,Alameda,94501,37.774633,-122.274434,58555,Q3,Yes,3,71,Offer A,Yes,37.25,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,1789.65,0,0,2644.75,4434.4,5,Stayed,No,26,5341,,
9943-VSZUV,Male,75,No,Yes,No,No,0,United States,California,Alamo,94507,37.855717,-121.994813,15187,Q3,No,0,67,Offer A,Yes,39.89,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.7,5060.85,0,0,2672.63,7733.48,4,Stayed,No,30,5823,,
9355-NPPFS,Female,70,No,Yes,No,No,0,United States,California,Fremont,94538,37.505768,-121.962472,56126,Q3,No,0,26,,Yes,19.21,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2006.1,0,0,499.46,2505.56,3,Stayed,Yes,37,4509,,
5828-DWPIL,Male,68,No,Yes,Yes,No,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,Yes,4,62,,Yes,4.76,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,5618.3,0,0,295.12,5913.42,4,Stayed,No,25,4415,,
2931-FSOHN,Male,76,No,Yes,No,No,0,United States,California,Napa,94559,38.232389,-122.324944,26894,Q3,No,0,13,,Yes,49.9,No,Yes,DSL,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.9,788.35,0,0,648.7,1437.05,5,Stayed,Yes,58,5254,,
9971-ZWPBF,Male,70,No,Yes,Yes,Yes,1,United States,California,Orinda,94563,37.873916,-122.20522,17964,Q3,Yes,7,34,,Yes,11.74,Yes,Yes,Fiber Optic,12,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.9,3625.2,0,30,399.16,4054.36,3,Stayed,No,24,5151,,
8421-WZOOW,Female,75,No,Yes,Yes,Yes,1,United States,California,Rio Vista,94571,38.148862,-121.737696,5246,Q3,Yes,8,57,,Yes,28.25,No,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,95.3,5567.45,0,0,1610.25,7177.7,3,Stayed,No,23,4912,,
2957-JIRMN,Female,69,No,Yes,No,No,0,United States,California,Vallejo,94591,38.105733,-122.186338,51665,Q3,No,0,62,,Yes,19.52,Yes,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.45,4959.15,0,0,1210.24,6169.39,4,Stayed,No,60,4166,,
5271-DBYSJ,Male,80,No,Yes,No,No,0,United States,California,Berkeley,94708,37.897743,-122.263124,10737,Q3,No,0,11,Offer D,Yes,26.84,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.15,827.7,0,140,295.24,1262.94,5,Stayed,Yes,20,3355,,
3915-ODIYG,Male,72,No,Yes,No,No,0,United States,California,Cotati,94931,38.326215,-122.718742,7936,Q3,No,0,60,,Yes,10.2,Yes,Yes,DSL,29,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,71.75,4374.55,0,10,612,4996.55,3,Stayed,No,71,4964,,
5671-UUNXD,Female,79,No,Yes,Yes,No,0,United States,California,Nicasio,94946,38.065359,-122.665566,607,Q3,Yes,1,50,,Yes,36.58,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.65,5189.75,0,0,1829,7018.75,3,Stayed,No,40,5791,,
4698-KVLLG,Female,66,No,Yes,No,No,0,United States,California,San Quentin,94964,37.942551,-122.491642,6448,Q3,No,0,51,,Yes,47.46,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,967.9,0,0,2420.46,3388.36,5,Stayed,No,68,4224,,
0282-NVSJS,Female,70,No,Yes,Yes,Yes,1,United States,California,Aromas,95004,36.878364,-121.629781,3373,Q3,Yes,1,12,Offer D,No,0,No,Yes,DSL,14,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,29.3,355.9,0,0,0,355.9,4,Stayed,Yes,75,3353,,
7537-CBQUZ,Male,68,No,Yes,No,No,0,United States,California,Castroville,95012,36.784481,-121.759054,8582,Q3,No,0,63,,Yes,26.11,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.4,7031.45,0,0,1644.93,8676.38,3,Stayed,No,24,5961,,
4750-UKWJK,Female,77,No,Yes,Yes,No,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,Q3,Yes,1,37,,Yes,25.35,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.6,727.8,0,0,937.95,1665.75,4,Stayed,No,77,5730,,
4884-ZTHVF,Female,80,No,Yes,No,No,0,United States,California,Santa Cruz,95065,37.031404,-121.981865,8365,Q3,No,0,8,,Yes,39.01,No,Yes,Fiber Optic,28,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.1,713.6,0,0,312.08,1025.68,5,Stayed,Yes,65,3950,,
3055-OYMSE,Female,75,No,Yes,No,No,0,United States,California,Saratoga,95070,37.257772,-122.051824,30589,Q3,No,0,53,,Yes,16.74,No,Yes,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.8,4003.85,0,0,887.22,4891.07,3,Stayed,No,45,6469,,
1468-DEFNC,Male,69,No,Yes,Yes,Yes,1,United States,California,San Jose,95130,37.277592,-121.986477,13481,Q3,Yes,9,64,,Yes,37.09,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.4,1548.65,0,0,2373.76,3922.41,3,Stayed,No,68,4772,,
9605-WGJVW,Female,69,No,Yes,No,No,0,United States,California,Stockton,95204,37.974498,-121.319568,30476,Q3,No,0,1,,Yes,22.34,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,70.2,0,0,22.34,92.54,5,Joined,Yes,47,2422,,
4627-MIHJH,Female,72,No,Yes,No,No,0,United States,California,Stockton,95210,38.033219,-121.297433,40611,Q3,No,0,69,,Yes,23.4,Yes,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.25,7467.55,0,0,1614.6,9082.15,3,Stayed,No,69,4948,,
5553-AOINX,Female,67,No,Yes,Yes,Yes,1,United States,California,Copperopolis,95228,37.943954,-120.67108,2633,Q3,Yes,6,66,,Yes,39.38,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.9,6891.45,0,0,2599.08,9490.53,4,Stayed,No,48,4892,,
3258-SANFR,Male,69,No,Yes,No,No,0,United States,California,Big Oak Flat,95305,37.818589,-120.256995,167,Q3,No,0,6,Offer E,Yes,19.74,No,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.7,276.5,0,0,118.44,394.94,3,Stayed,Yes,30,4270,,
4833-QTJNO,Male,66,No,Yes,Yes,No,0,United States,California,Coulterville,95311,37.722127,-120.110174,2271,Q3,Yes,10,67,,Yes,44.9,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.85,5588.8,0,0,3008.3,8597.1,3,Stayed,No,49,5261,,
2322-VCZHZ,Male,70,No,Yes,Yes,No,0,United States,California,El Portal,95318,37.654551,-119.822984,579,Q3,Yes,3,23,Offer D,Yes,31.53,No,Yes,Fiber Optic,20,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90,2024.1,0,0,725.19,2749.29,3,Stayed,Yes,50,4999,,
6383-ZTSIW,Female,77,No,Yes,Yes,No,0,United States,California,Gustine,95322,37.147198,-121.120161,7872,Q3,Yes,6,39,,Yes,9.13,No,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,99.1,3877.95,0,0,356.07,4234.02,3,Stayed,No,22,4599,,
0118-JPNOY,Female,71,No,Yes,No,No,0,United States,California,Le Grand,95333,37.249377,-120.249581,3256,Q3,No,0,26,,Yes,33.74,No,Yes,Fiber Optic,7,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0,0,877.24,3070.89,3,Stayed,Yes,46,5700,,
9000-PLFUZ,Female,70,No,Yes,Yes,No,0,United States,California,Merced,95340,37.255637,-120.493537,59289,Q3,Yes,3,60,,No,0,No,Yes,DSL,22,No,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,49.45,2907.55,0,40,0,2947.55,3,Stayed,No,61,4277,,
7779-ORAEL,Male,77,No,Yes,Yes,No,0,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,1278,Q3,Yes,4,45,,Yes,9.39,Yes,Yes,DSL,22,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,75.15,3480.35,0,0,422.55,3902.9,3,Stayed,No,52,5837,,
0644-OQMDK,Male,69,No,Yes,No,No,0,United States,California,Merced,95348,37.40122,-120.514191,23100,Q3,No,0,4,Offer E,Yes,6.18,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,293.85,0,0,24.72,318.57,4,Stayed,Yes,34,4510,,
1658-XUHBX,Female,75,No,Yes,Yes,Yes,1,United States,California,Modesto,95357,37.670526,-120.877572,13343,Q3,Yes,3,59,,Yes,16.15,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0,0,952.85,6301.5,3,Stayed,No,21,6492,,
2378-HTWFW,Male,78,No,Yes,No,No,0,United States,California,Newman,95360,37.343846,-121.039391,8504,Q3,No,0,35,,Yes,26.19,Yes,Yes,Fiber Optic,19,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,91,3180.5,0,40,916.65,4137.15,3,Stayed,No,35,5527,,
3719-TDVQB,Female,68,No,Yes,Yes,No,0,United States,California,Ripon,95366,37.750778,-121.13238,12646,Q3,Yes,3,54,,Yes,23.94,No,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,18.95,1031.1,0,0,1292.76,2323.86,4,Stayed,No,28,5548,,
0201-MIBOL,Female,68,No,Yes,No,No,0,United States,California,Salida,95368,37.713152,-121.08739,12466,Q3,No,0,66,,Yes,10.45,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0,0,689.7,7161.55,3,Stayed,No,69,4861,,
8495-PRWFH,Female,66,No,Yes,No,No,0,United States,California,Waterford,95386,37.669516,-120.626964,8308,Q3,No,0,42,,Yes,27,Yes,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,0,0,1134,3555.75,4,Stayed,No,80,5831,,
0439-IFYUN,Female,78,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,18,Offer D,Yes,21.09,No,Yes,Fiber Optic,18,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0,20,379.62,1694.22,4,Stayed,Yes,62,3896,,
